t_s,x,y,heading,energy,spikes,active,drive_l,drive_r,kc,mbon,cx,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,in_vision_l,in_vision_r,on_food,on_hazard
3.545,12.798312187194824,39.98310089111328,2.149590492248535,0.974600000000007,1288,1220,1.0966850757137374,0.9033149242862626,8.0,2.0,1.0,25.231041929888697,27.64816882273213,0.0,0.0,0.0,0.12085634464217172,1.0,0.009431249151627224,0.00933860739072164,0.0057978578843176365,0.005712563482423624,0.0,0.0,0.014648299217224122,0.15,0.15,False,False
3.55,12.682151794433594,40.096553802490234,2.1973764896392822,0.974500000000007,1308,1248,1.421961319404259,0.5780386805957408,21.0,0.0,0.0,23.12845510239797,33.67748808750445,0.0,0.0,0.0,0.527451649255324,1.0,0.009403780956442159,0.009305651377265653,0.0058034464018419385,0.0057163646367068095,0.0,0.0,0.013003582954406739,0.15,0.15,False,False
3.555,12.57863998413086,40.15247344970703,2.2134385108947754,0.974400000000007,1380,1322,1.3867978761205708,0.6132021238794292,20.0,0.0,1.0,21.201083843864808,30.87103074687908,0.0,0.0,0.0,0.4834973451507135,1.0,0.00939173895555238,0.009287559272100529,0.005816565826535225,0.005727618311842283,0.0,0.0,0.016539233922958373,0.15,0.15,False,False
3.56,12.586535453796387,40.13641357421875,2.237398147583008,0.974300000000007,1222,1167,1.35456471977719,0.64543528022281,5.0,7.0,1.0,19.434326856876073,28.29844485130582,0.0,0.0,0.0,0.4432058997214874,1.0,0.009391477797180414,0.00928377266973257,0.0058165896916761994,0.0057264956800887985,0.0,0.0,0.007667725086212158,0.15,0.15,False,False
3.565,12.53147029876709,40.12617874145508,2.2474570274353027,0.9742000000000071,1191,1123,0.9916843264624242,1.0083156735375758,6.0,0.0,0.0,26.148132952136397,25.940241113697002,0.0,0.0,0.0,-0.010394591921969721,1.0,0.009396856961150965,0.00928610097616911,0.005826549604535103,0.005735337035730481,0.0,0.0,0.014786961078643798,0.15,0.15,False,False
3.57,12.445796966552734,40.16238021850586,2.2470901012420654,0.9741000000000071,1292,1234,0.9923772992572222,1.0076227007427778,18.0,2.0,0.0,23.969121872791696,23.77855435422225,0.0,0.0,0.0,-0.009528375928472244,1.0,0.009383860354622206,0.00927239772863686,0.005831538777177533,0.005739930978355309,0.0,0.0,0.0230981183052063,0.15,0.15,False,False
3.575,12.442228317260742,40.19394302368164,2.190619468688965,0.9740000000000071,1267,1202,0.9930125243191203,1.0069874756808797,3.0,0.0,1.0,21.971695050059054,21.797008158037062,0.0,0.0,0.0,-0.008734344601099587,1.0,0.009373420228560766,0.009261973900720477,0.005828665258983771,0.0057371366225803895,0.0,0.0,0.018974729776382447,0.15,0.15,False,False
3.58,12.307158470153809,40.25946807861328,2.2149596214294434,0.9739000000000071,1282,1205,0.9935948139591936,1.0064051860408063,6.0,0.0,0.0,20.140720462554132,19.980590811533972,0.0,0.0,0.0,-0.008006482551007998,1.0,0.009318868008752665,0.00921680669610699,0.0058133481070399284,0.0057241960894316435,0.0,0.0,0.018852914571762087,0.15,0.15,False,False
3.585,12.127303123474121,40.25102615356445,2.2067646980285645,0.9738000000000071,1225,1164,0.994128579462594,1.005871420537406,16.0,0.0,0.0,18.46232709067462,18.315541577239472,0.0,0.0,0.0,-0.007339275671757406,1.0,0.009332045835132401,0.009227335685864091,0.005841465705695252,0.005751169519498944,0.0,0.0,0.01955242991447449,0.15,0.15,False,False
3.59,12.099040985107422,40.333438873291016,2.1524574756622314,0.9737000000000071,1401,1322,0.9946178645073779,1.005382135492622,21.0,6.0,2.0,16.9237998331184,16.78924644580285,0.0,0.0,0.0,-0.006727669365777622,1.0,0.009300628832230966,0.009196824006115397,0.005828238984880349,0.005738318044071397,0.0,0.0,0.018350830078125,0.15,0.15,False,False
3.595,12.163819313049316,40.45927810668945,2.122169017791748,0.9736000000000071,1322,1256,0.6617330424650965,1.3382669575349035,3.0,2.0,0.0,23.846816513691866,15.390142575319278,0.0,0.0,0.0,-0.42283369691862943,1.0,0.009222907247021794,0.009127860345567267,0.00578090005243818,0.005694069938423733,0.0,0.0,0.018118226528167726,0.15,0.15,False,False
3.6,12.19495964050293,40.481910705566406,2.08889102935791,0.9735000000000071,1330,1271,0.689921955593005,1.310078044406995,5.0,2.0,1.0,21.859581804217544,14.10763069404267,0.0,0.0,0.0,-0.3875975555087437,1.0,0.009199841491257152,0.009109355742111802,0.005765586975030601,0.005680268707995614,0.0,0.0,0.016055196523666382,0.15,0.15,False,False
3.605,12.176263809204102,40.51485061645508,2.0629501342773438,0.9734000000000071,1298,1238,0.7157617926269213,1.2842382073730787,9.0,1.0,0.0,20.037949987199415,12.931994802872447,0.0,0.0,0.0,-0.3552977592163484,1.0,0.009178060572594404,0.009092087857425213,0.005755943323795995,0.005672056189117333,0.0,0.0,0.015545766353607179,0.15,0.15,False,False
3.61,12.134305953979492,40.63587188720703,2.030269145965576,0.9733000000000072,1390,1318,0.7394483099080111,1.2605516900919889,28.0,4.0,1.0,18.36812082159946,11.854328569299742,0.0,0.0,0.0,-0.32568961261498597,1.0,0.009122083817298215,0.009040703686575096,0.0057309262532119955,0.005648841421740751,0.0,0.0,0.031408123970031745,0.15,0.15,False,False
3.615,12.11782169342041,40.64978790283203,2.056462287902832,0.9732000000000072,1365,1301,0.7611609507490104,1.2388390492509895,14.0,2.0,0.0,16.83744408646617,10.86646785519143,0.0,0.0,0.0,-0.298548811563737,1.0,0.009107069733242195,0.009030998141194384,0.005721338287306329,0.005641248038349053,0.0,0.0,0.02940264701843262,0.15,0.15,False,False
3.62,12.07633113861084,40.74964904785156,2.059596300125122,0.9731000000000072,1255,1200,0.19999999999999996,1.5,6.0,0.0,1.0,32.10099041259399,9.960928867258811,0.0,0.0,0.0,-1.0,1.0,0.009073906888564428,0.008994406865288814,0.0057129719061776996,0.005631732055917382,0.0,0.0,0.022638816833496094,0.15,0.15,False,False
3.625,12.133340835571289,40.9259033203125,2.0779271125793457,0.9730000000000072,1221,1151,0.19999999999999996,1.5,14.0,0.0,0.0,29.425907878211152,9.13085146165391,0.0,0.0,0.0,-1.0,1.0,0.009008400375023484,0.008928356304143866,0.00567715479216228,0.005596275247323017,0.0,0.0,0.016213853359222413,0.15,0.15,False,False
3.63,12.143569946289062,41.041595458984375,2.1272830963134766,0.9729000000000072,1232,1174,0.5891812647262342,1.4108187352737658,15.0,0.0,0.0,26.973748888360223,16.70328050651608,0.0,0.0,0.0,-0.5135234190922071,1.0,0.008977620551983517,0.008896594323838752,0.005661716568283737,0.0055808581722279395,0.0,0.0,0.018681142330169678,0.15,0.15,False,False
3.635,12.032646179199219,41.06998825073242,2.1740128993988037,0.9728000000000072,1295,1215,0.6234161593323814,1.3765838406676187,10.0,3.0,1.0,24.72593648099687,15.311340464306406,0.0,0.0,0.0,-0.47072980083452326,1.0,0.00897564304371675,0.008888303224618237,0.0056785638056074585,0.0055952505984654035,0.0,0.0,0.019153118133544922,0.15,0.15,False,False
3.64,11.935236930847168,41.03459930419922,2.206340789794922,0.9727000000000072,1235,1186,0.6547981460546829,1.345201853945317,4.0,3.0,0.0,22.66544177424713,14.035395425614205,0.0,0.0,0.0,-0.43150231743164635,1.0,0.00899172737263143,0.008897761969516676,0.005702859101196131,0.005616946533943216,0.0,0.0,0.022815165519714357,0.15,0.15,False,False
3.645,11.924272537231445,41.006404876708984,2.2499966621398926,0.9726000000000072,1314,1252,0.6835649672167927,1.3164350327832073,11.0,0.0,1.0,20.776654959726535,12.865779140146353,0.0,0.0,0.0,-0.3955437909790091,1.0,0.009002948257451257,0.00890527036972344,0.005711573176085949,0.005624453575971226,0.0,0.0,0.022000710964202884,0.15,0.15,False,False
3.65,11.860733032226562,41.052188873291016,2.3042235374450684,0.9725000000000072,1257,1194,0.70993455328206,1.29006544671794,26.0,0.0,0.0,19.04526704641599,11.79363087846749,0.0,0.0,0.0,-0.36258180839742504,1.0,0.00899790320545435,0.008895233428726595,0.0057199213188141584,0.005631246409999828,0.0,0.0,0.01992188811302185,0.15,0.15,False,False
3.655,11.750675201416016,41.12667465209961,2.281377077102661,0.9724000000000073,1299,1239,0.7341066738418882,1.2658933261581118,10.0,0.0,1.0,17.458161459214658,10.810828305261865,0.0,0.0,0.0,-0.3323666576976397,1.0,0.008992085543771585,0.008883231785148382,0.0057341889866317315,0.005643624269093077,0.0,0.0,0.03901670217514038,0.15,0.15,False,False
3.66,11.700610160827637,41.1786994934082,2.284553289413452,0.9723000000000073,1235,1176,0.7562644510217309,1.243735548978269,2.0,1.0,0.0,16.003314670946768,9.909925946490041,0.0,0.0,0.0,-0.3046694362228363,1.0,0.0089679592444251,0.008862247535338005,0.005727102009889981,0.005637339781969786,0.0,0.0,0.018337590694427492,0.15,0.15,False,False
